trtid10,trtid00,placefp10,cbsa10,metdiv10,ccflag10,changetype,VD01,VD02,VD03,VD04,VD05,VD06,VD07,VD08,VD09,VD10,VD11,VD12,VD13,VD14,VD15,VD16,VD17,VD18,VD19,VD20,VD21,VD22,VD23,VD24,VD25,VD26,VD27,VD28,VD29,VD30,VD31,VD32,VD33,VD34,VD35,VD36,VD37,VD38,VD39,VD40,VD41,VD42,VD43,VD44,VD45,VD46,VD47,VD48,VD49
12031013100,12031013000,35000,27260,99999,1,1,2528.945093,1208.802712,85.53398907,87.59316593,100.4444825,56.74676809,25.88923014,15.90248402,16.87219433,50.61658299,85.3919526,77.5479342,104.4040896,102.4312487,92.54754859,66.72237411,56.77740341,11.97072722,22.89654834,16.91953982,19.97070723,39.87735879,34.88677076,23.90524906,12.95436267,1320.142381,89.51587639,77.6454102,89.59664222,44.74540556,33.79730421,18.85339039,14.90213839,42.69179876,71.51244008,78.55941994,106.413136,102.4980893,100.4834729,77.67604552,62.74048679,22.88819325,25.90315529,17.93102556,27.90941661,63.69905699,71.60434602,49.73320857,28.84292155
12031013200,12031013200,35000,27260,99999,1,1,2826,1748,136,139,96,33,174,134,134,249,260,151,112,46,30,16,8,5,3,0,5,6,8,3,0,1078,170,135,86,26,60,32,38,81,156,111,73,23,29,11,11,5,2,2,6,8,8,3,2
12031013300,12031013522,35000,27260,99999,1,1,5441.943428,2616.318391,241.8432628,234.8653663,222.0304854,98.68022566,72.32375152,51.14769274,38.11083763,128.8740313,224.3127047,242.2472113,229.392133,210.4175038,143.9911315,117.8366316,99.55876883,36.23256674,40.39305697,27.13403021,30.13321335,49.30981669,44.29098071,25.17496963,8.018019126,2825.625037,219.9704377,250.0026639,228.1096413,94.78230192,68.24405097,36.31335643,34.1321242,144.788885,282.0747404,259.2021876,238.369485,209.1956045,168.2269657,126.8947733,116.5137451,43.19026588,49.18863216,27.25521474,43.14987104,79.38243777,53.34912239,35.15204933,18.13648079
12031013402,12031013401,35000,27260,99999,1,1,5514.494077,2663.755616,235.9783503,235.9783503,233.9785338,116.9892669,58.99458758,38.9964223,37.99651404,127.9882578,232.9786255,198.9817446,232.9786255,227.9790842,179.9834875,139.987157,94.99128509,43.99596362,40.99623883,22.99789007,27.9974314,51.99522973,43.99596362,21.99798181,14.99862396,2850.738461,232.9786255,225.9792677,193.9822032,108.9900008,83.99229419,44.99587189,51.99522973,117.9891752,233.9785338,196.981928,245.977433,242.9777082,185.9829371,159.9853223,136.9874322,35.99669751,59.99449585,34.99678924,39.99633056,82.99238592,64.99403717,39.99633056,27.9974314
12031013403,12031013401,35000,27260,99999,1,3,3250.584518,1586.420941,127.68639,109.7820253,121.5612126,61.72294127,42.40507415,25.91421198,21.67370457,90.93532569,153.6006019,120.1477101,103.6568479,120.6188776,103.1856804,106.9550204,80.0984734,24.971877,25.44304449,18.84669962,26.38537947,39.57806921,39.57806921,11.77918726,9.894517303,1664.163577,117.3207052,106.0126854,121.5612126,57.95360134,48.53025153,29.21238442,29.21238442,102.2433455,137.5809073,111.6666953,118.7342076,121.0900451,120.1477101,113.5513652,75.3867985,24.50070951,39.10690172,20.2602021,32.03938936,48.05908404,48.05908404,25.44304449,16.49086217
12031013404,12031013401,35000,27260,99999,1,3,3648.921406,1780.823444,143.3352597,123.2396244,136.4602536,69.28779183,47.60033826,29.08936572,24.3297814,102.0764165,172.4207725,134.8705453,116.3645265,135.4020382,115.830832,120.0578227,89.91024151,28.03215938,28.56071668,21.1554103,29.61718913,44.42670106,44.42596717,13.22283092,11.10685874,1868.097962,131.7006693,119.0080469,136.4565842,65.05639787,54.47745428,32.7917437,32.79238585,114.7674794,154.4405589,125.3513767,133.2883594,135.9322467,134.8693528,127.4633125,84.62576932,27.50259298,43.89860243,22.74300866,35.96428007,53.94853004,53.94687879,28.56062494,18.51170643
12031013502,12031013502,35000,27260,99999,1,1,3731,1869,175,187,212,95,60,12,11,53,160,194,200,170,131,78,54,17,23,6,10,10,7,3,1,1862,161,173,170,97,38,23,26,60,153,194,226,174,132,84,46,14,17,11,14,17,16,10,6
12031013503,12031013503,35000,27260,99999,1,1,6677,3214,227,259,252,168,107,43,39,114,258,300,297,290,230,190,129,52,56,40,47,56,37,10,13,3463,247,276,281,137,79,38,40,129,282,294,307,312,278,206,150,63,73,36,45,85,56,32,17
12031013504,12031013504,35000,27260,99999,1,1,6271,3103,223,285,283,137,105,52,48,118,231,218,292,233,222,193,133,54,65,30,48,65,45,15,8,3168,194,251,256,166,96,41,34,135,214,253,282,249,254,201,152,59,64,36,72,69,48,22,20
12031013521,12031013521,35000,27260,99999,1,1,6760,3207.576519,311.8615999,316.8593819,266.8815614,112.9498743,76.96584356,43.98048203,46.97915126,157.9299128,322.8567204,271.8793435,276.8771255,197.9121692,182.918823,137.9387846,126.9436641,32.98536153,58.97382818,34.98447435,37.98314358,62.97205382,66.97027946,43.98048203,16.99245897,3552.423481,312.8611563,273.8784563,230.8975307,144.9356794,105.9529794,50.9773769,61.97249741,224.9001922,307.8633742,269.8802307,255.8864409,231.8970871,210.9064025,155.9307999,152.9321307,61.97249741,66.97027946,43.98048203,69.96894869,86.96140766,92.95874612,61.97249741,75.96628715
12031013522,12031013522,35000,27260,99999,1,1,1477.056572,729.6816086,44.15673716,45.13463373,52.96951462,34.31977434,16.67624848,7.852307259,5.889162372,44.12596873,66.68729528,63.75278872,70.60786703,71.58249615,50.0088685,42.16336842,28.44123117,11.76743326,19.60694303,6.865969793,6.866786654,15.69018331,14.70901929,8.825030374,0.981980874,747.374963,50.02956232,51.99733608,56.89035865,39.21769808,12.75594903,15.68664357,6.867875802,40.21111501,55.92525958,61.79781244,69.63051503,60.80439551,61.77303432,45.10522673,26.48625489,9.809734118,9.81136784,12.74478526,7.850128963,19.61756223,17.65087761,7.847950667,6.86351921
12031013721,12031013721,35000,27260,99999,1,1,2997,1488,145,135,125,54,34,26,20,60,115,139,125,117,83,83,83,15,26,16,27,27,20,11,2,1509,139,133,125,58,41,35,22,63,125,107,131,114,78,101,67,20,26,23,15,41,26,12,7
12031013723,12031013723,35000,27260,99999,1,1,3280,1654,164,157,136,80,60,19,17,56,135,129,164,131,113,99,69,25,34,11,13,16,17,3,6,1626,126,152,110,71,51,27,23,69,125,127,179,149,102,103,64,32,30,10,13,25,15,12,11
12031013726,12031013724,35000,27260,99999,1,3,6486.839095,3194.190618,284.4887865,292.8997593,283.0044972,154.8608525,79.16209711,33.14912816,29.19102331,88.06783303,204.8319263,307.7426525,337.4284389,310.216468,234.0229496,192.9576117,117.7536194,37.60199612,44.52867962,28.6962602,32.15960195,45.02344273,36.61246991,10.88478835,8.905735924,3292.648476,272.1197088,287.9521282,285.9730758,151.3975107,67.28778254,27.21197088,28.6962602,93.0154641,233.0334234,321.1012564,351.776569,321.5960195,251.8344214,191.4733224,125.6698292,33.14912816,57.88728351,31.17007574,38.09675923,53.92917865,40.07581166,19.79052428,8.410972817
12031013727,12031013724,35000,27260,99999,1,3,6624.160905,3261.809382,290.5112135,299.1002407,288.9955028,158.1391475,80.83790289,33.85087184,29.80897669,89.93216697,209.1680737,314.2573475,344.5715611,316.783532,238.9770504,197.0423883,120.2463806,38.39800388,45.47132038,29.3037398,32.84039805,45.97655727,37.38753009,11.11521165,9.094264076,3362.351524,277.8802912,294.0478718,292.0269242,154.6024893,68.71221746,27.78802912,29.3037398,94.9845359,237.9665766,327.8987436,359.223431,328.4039805,257.1655786,195.5266776,128.3301708,33.85087184,59.11271649,31.82992426,38.90324077,55.07082135,40.92418834,20.20947572,8.589027183
12031013800,12031013904,35000,27260,99999,1,1,5456.518538,3779.768271,219.0795092,209.0681983,114.0578028,39.03285789,464.0238928,464.0143418,398.015168,662.0591017,467.0824748,306.0827145,274.0753789,85.0553576,36.03364638,13.02342905,7.020617764,3.008504299,3.010053097,2.006702064,3.003599774,2.006443932,5.005139181,3.002050977,1.001285969,1676.750267,216.0839115,219.0712489,113.0544517,43.02509512,127.0306378,91.01867455,60.01572252,139.0532971,196.083231,180.0642043,147.0679731,66.05131668,27.03394677,19.02520781,6.028366446,3.006439236,2.009541526,4.003336946,2.004378868,6.005908884,5.009011174,3.003083509,2.001281274
12031013901,12031013904,35000,27260,99999,1,1,5339.636973,2772.833264,245.0853787,285.0733381,276.0618449,142.0350272,78.02763863,67.01751359,54.01806089,195.0659496,312.0897571,254.0892098,255.081274,208.0591084,134.0358481,99.02490213,70.02189198,14.00903044,20.01067234,14.00711489,15.0038311,19.00684124,12.005473,4.002189198,0.001368249,2566.803709,255.0900308,272.0766219,246.0582874,138.0268177,85.03311163,42.02025008,52.01696629,154.0571928,254.0892098,252.0689597,230.0727908,169.05473,127.0361218,96.02681768,77.03010148,16.00684124,24.01012504,14.00355745,12.00465205,24.00629395,14.00957774,8.003283798,5.001368249
12031013902,12031013902,2400,27260,99999,0,1,4867,2387,183,204,206,124,76,25,31,123,220,200,235,206,138,120,73,39,44,34,34,31,25,7,9,2480,179,176,219,111,91,39,33,100,195,206,236,207,152,162,98,41,53,23,45,39,36,22,17
12031013904,12031013904,35000,27260,99999,1,1,5978.844489,3043.398466,311.8351121,267.8584636,225.8803524,127.9321149,100.9484686,63.96814456,65.9667711,240.8749487,327.827768,325.8280756,296.8433471,215.885534,130.9305055,90.95166882,79.95749025,32.98246526,38.97927456,25.98618304,13.99256913,24.98671482,19.98938782,7.995759825,4.997345782,2935.446024,328.8260577,279.8521291,212.8872609,97.9480872,120.9362506,73.96107536,61.9673112,208.8895101,325.8275591,251.8668359,265.859236,199.8939534,131.9299315,97.94797451,109.9415321,24.98671952,36.98033343,12.99310561,16.99096909,22.98779717,34.98141108,11.99363269,4.997350477
12031013905,12031013903,2400,27260,99999,0,3,4447,2159.802132,132.8273373,121.4703531,123.4454808,74.5610704,44.44037308,14.81345769,15.30723962,50.36575616,122.4579169,142.7029758,178.7490562,208.3759716,191.5873862,173.317455,113.5698423,36.53986231,47.89684655,31.10826116,47.89684655,76.04241617,83.94292694,81.47401732,46.9092827,2287.197868,121.4703531,111.5947146,115.54497,61.7227404,34.0709527,15.30723962,8.888074617,47.40306462,105.1755496,150.1097046,178.7490562,212.326227,204.4257162,190.5998223,127.3957362,40.4901177,56.29113924,34.56473462,62.21652232,88.38696425,154.05996,96.78125694,69.62325117
12031013906,12031013903,2400,27260,99999,0,3,4559,2214.197868,136.1726627,124.5296469,126.5545192,76.4389296,45.55962692,15.18654231,15.69276038,51.63424384,125.5420831,146.2970242,183.2509438,213.6240284,196.4126138,177.682545,116.4301577,37.46013769,49.10315345,31.89173884,49.10315345,77.95758383,86.05707306,83.52598268,48.0907173,2344.802132,124.5296469,114.4052854,118.45503,63.2772596,34.9290473,15.69276038,9.111925383,48.59693538,107.8244504,153.8902954,183.2509438,217.673773,209.5742838,195.4001777,130.6042638,41.5098823,57.70886076,35.43526538,63.78347768,90.61303575,157.94004,99.21874306,71.37674883
12031014001,12031014000,48100,27260,99999,0,3,4755,2421.975928,106.6114168,137.352132,161.5522696,100.0708391,60.82737276,30.0866575,31.39477304,88.29779917,208.6444292,193.6011004,202.1038514,226.9580468,216.4931224,194.909216,128.849381,45.78404402,47.09215956,26.16231087,43.8218707,75.87070151,52.9786795,30.0866575,12.42709766,2333.024072,96.80055021,114.46011,119.0385144,79.79504814,55.59491059,23.54607978,27.47042641,83.71939477,158.9360385,161.5522696,185.7524072,244.6176066,230.2283356,190.3308116,130.8115543,41.85969739,52.9786795,28.77854195,53.63273728,89.60591472,81.75722146,45.78404402,35.97317744
12031014002,12031014000,48100,27260,99999,0,3,2515,1281.024072,56.38858322,72.64786795,85.4477304,52.92916094,32.17262724,15.9133425,16.60522696,46.70220083,110.3555708,102.3988996,106.8961486,120.0419532,114.5068776,103.090784,68.15061898,24.21595598,24.90784044,13.83768913,23.1781293,40.12929849,28.0213205,15.9133425,6.572902338,1233.975928,51.19944979,60.53988996,62.96148556,42.20495186,29.40508941,12.45392022,14.52957359,44.28060523,84.06396149,85.4477304,98.24759285,129.3823934,121.7716644,100.6691884,69.18844567,22.14030261,28.0213205,15.22145805,28.36726272,47.39408528,43.24277854,24.21595598,19.02682256
12031014101,12031014101,35050,27260,99999,0,1,4527,2263,123,138,197,112,74,27,24,56,129,145,192,234,230,185,90,23,60,32,38,74,49,28,3,2264,93,137,162,112,50,19,14,52,99,134,214,261,209,154,121,42,66,45,61,95,58,39,27
12031014102,12031014102,35050,27260,99999,0,1,3777,2023,76,72,69,48,54,26,27,146,284,237,198,170,151,140,81,29,19,18,34,58,51,21,14,1754,86,58,68,46,50,26,36,115,166,154,174,122,130,112,81,24,56,21,31,63,64,43,28
12031014202,12031014202,35050,27260,99999,0,1,3770,1887,86,88,83,52,28,28,27,86,231,178,183,179,147,146,72,22,34,23,35,44,64,28,23,1883,84,95,70,55,40,15,20,82,167,160,153,149,129,138,87,28,39,21,42,91,103,68,47
12031014203,12031014201,35050,27260,99999,0,3,4275,2090.031965,119.8687752,93.97711978,103.5666218,60.89333782,42.19380888,27.80955585,21.09690444,84.38761777,183.6389637,175.967362,207.6127187,200.9000673,171.172611,173.0905114,126.5814266,37.87853297,47.46803499,24.45323015,37.87853297,54.66016151,47.94751009,27.80955585,19.17900404,2184.968035,118.909825,86.78499327,95.89502019,68.08546433,40.75538358,21.09690444,18.69952894,81.99024226,174.0494616,173.5699865,192.2695155,209.051144,185.5568641,175.0084118,121.3072005,40.75538358,47.46803499,32.60430686,41.23485868,77.67496635,65.68808883,55.61911171,60.89333782
12031014204,12031014101,35050,27260,99999,0,3,4641,2268.968035,130.1312248,102.0228802,112.4333782,66.10666218,45.80619112,30.19044415,22.90309556,91.61238223,199.3610363,191.032638,225.3872813,218.0999327,185.827389,187.9094886,137.4185734,41.12146703,51.53196501,26.54676985,41.12146703,59.33983849,52.05248991,30.19044415,20.82099596,2372.031965,129.090175,94.21500673,104.1049798,73.91453567,44.24461642,22.90309556,20.30047106,89.00975774,188.9505384,188.4300135,208.7304845,226.948856,201.4431359,189.9915882,131.6927995,44.24461642,51.53196501,35.39569314,44.76514132,84.32503365,71.31191117,60.38088829,66.10666218
12031014311,12031014311,35000,27260,99999,1,1,4454,2217,184,175,170,86,70,20,39,91,191,178,225,197,148,127,77,31,51,19,38,43,38,12,7,2237,172,155,166,85,72,33,43,131,184,168,214,152,131,123,102,42,65,17,51,54,40,20,17
12031014312,12031014312,35000,27260,99999,1,4,3910,1924.157761,157.1959288,158.1908397,148.2417303,115.4096692,52.7302799,25.86768448,29.84732824,86.55725191,171.1246819,191.0229008,179.0839695,166.1501272,141.2773537,97.50127226,69.6437659,15.91857506,34.82188295,15.91857506,23.8778626,19.89821883,12.93384224,6.96437659,3.979643766,1985.842239,153.216285,177.0941476,132.3231552,75.61323155,50.74045802,23.8778626,34.82188295,95.51145038,178.0890585,195.0025445,181.0737913,168.1399491,136.302799,119.389313,83.57251908,28.8524173,33.82697201,24.87277354,24.87277354,29.84732824,21.88804071,12.93384224,3.979643766
12031014326,12031014312,35000,27260,99999,1,4,7042.844776,3471.103884,313.6660673,320.5419407,299.7415994,179.2241328,81.87987609,27.04470704,26.24596517,80.69678521,214.0732748,333.0975266,383.5612024,322.2646536,269.7261342,228.5898241,137.5169778,35.42526762,57.62533225,26.77918941,41.46598009,45.52315324,29.89313788,9.345740953,7.175415006,3571.740893,304.6794362,296.6049077,300.1871161,163.8655117,65.11016815,31.11205831,27.55568488,74.66505735,226.7370153,361.2291373,421.046636,347.326518,275.8377865,227.3636256,155.466891,34.80154293,43.90451761,34.36769664,45.41938289,66.11674953,43.22321382,16.63470659,8.485532549
12031014328,12031014325,35000,27260,99999,1,4,4738.429878,2315.90863,175.391594,176.3995572,203.3000108,121.576685,55.80458206,22.92003771,23.91584663,78.71586865,144.49225,173.4097968,232.2010278,228.2048599,190.3303807,152.462319,117.5763361,34.87373132,44.83814072,29.89050565,27.89927676,41.84915822,21.92111729,9.964506641,7.971041352,2422.521247,145.503033,167.425706,193.3304479,75.74477733,71.74627583,38.85978678,27.90102698,57.79824182,163.4272045,202.306341,248.1499169,249.1285153,235.1609371,179.3591748,114.5863812,32.88172455,47.82751216,31.88484605,33.87870028,41.85013057,32.88211348,19.927652,10.96080173
12031014329,12031014322,35000,27260,99999,1,3,4402.505966,2181.874006,179.8766546,207.7028774,201.2432185,116.2738596,49.68968359,17.88828609,20.86966711,56.64623929,122.7335185,158.0131938,205.71529,195.7773533,174.4107894,157.516297,124.224209,38.26105636,39.25485003,20.37277027,31.30450066,32.79519117,19.3789766,7.453452538,4.472071523,2220.631959,171.4294084,211.6780521,191.3052818,94.41039881,50.18658042,22.36035761,16.39759558,55.65244562,136.6466299,194.2866628,228.5725445,203.7277027,173.9138926,171.4294084,115.2800659,27.32932597,38.7579532,17.39138926,26.3355323,28.82001648,25.83863546,9.441039881,9.441039881
12031014330,12031014322,35000,27260,99999,1,3,4457.494034,2209.125994,182.1233454,210.2971226,203.7567815,117.7261404,50.31031641,18.11171391,21.13033289,57.35376071,124.2664815,159.9868062,208.28471,198.2226467,176.5892106,159.483703,125.775791,38.73894364,39.74514997,20.62722973,31.69549934,33.20480883,19.6210234,7.546547462,4.527928477,2248.368041,173.5705916,214.3219479,193.6947182,95.58960119,50.81341958,22.63964239,16.60240442,56.34755438,138.3533701,196.7133372,231.4274555,206.2722973,176.0861074,173.5705916,116.7199341,27.67067403,39.2420468,17.60861074,26.6644677,29.17998352,26.16136454,9.558960119,9.558960119
12031014331,12031014327,35000,27260,99999,1,3,5682.461926,2784.189262,234.1711937,248.9512296,193.0642189,94.22272884,51.73012564,35.10258525,41.10697484,113.621526,240.1755833,268.3500267,316.8470195,246.1799729,191.2167144,162.5803949,106.6933841,36.48821362,44.80198381,20.78442548,35.10258525,49.88262115,28.63631955,19.39879711,5.080637339,2898.272664,252.6462386,219.853034,202.7636175,102.0746229,62.35327644,32.33132852,34.64070913,123.3209245,238.3280788,302.5288597,303.452612,254.031867,198.6067324,168.1229083,126.0921812,39.25947035,40.18322259,26.32693894,34.17883301,59.12014358,42.4926032,20.78442548,14.7800359
12031014332,12031014327,35000,27260,99999,1,3,6620.538074,3243.810738,272.8288063,290.0487704,224.9357811,109.7772712,60.26987436,40.89741475,47.89302516,132.378474,279.8244167,312.6499733,369.1529805,286.8200271,222.7832856,189.4196051,124.3066159,42.51178638,52.19801619,24.21557452,40.89741475,58.11737885,33.36368045,22.60120289,5.919362661,3376.727336,294.3537614,256.146966,236.2363825,118.9253771,72.64672356,37.66867148,40.35929087,143.6790755,277.6719212,352.4711403,353.547388,295.968133,231.3932676,195.8770917,146.9078188,45.74052965,46.81677741,30.67306106,39.82116699,68.87985642,49.5073968,24.21557452,17.2199641
12031014333,12031014324,35000,27260,99999,1,3,3380.877044,1625.20483,142.5476981,139.7289583,133.6888016,68.45510928,39.46235711,10.87228206,15.30173031,50.33463917,126.8432907,140.1316355,159.0574598,130.4673847,109.5281748,112.3469146,74.89794309,22.95259546,29.39542928,16.91243876,29.79810639,31.00613773,24.56330392,10.06692783,6.845510928,1755.672214,128.8566763,138.1182499,129.6620305,72.0792033,35.03290887,18.1204701,10.46960495,55.16676453,135.7021872,170.7350961,174.7618672,159.4601369,121.6084882,122.8165196,78.52203711,26.57668948,34.22755464,20.13385567,30.2007835,40.26771134,31.40881484,14.09369897,7.650865154
12031014334,12031014324,35000,27260,99999,1,3,5015.122956,2410.79517,211.4523019,207.2710417,198.3111984,101.5448907,58.53764289,16.12771794,22.69826969,74.66536083,188.1567093,207.8683645,235.9425402,193.5326153,162.4718252,166.6530854,111.1020569,34.04740454,43.60457072,25.08756124,44.20189361,45.99386227,36.43669608,14.93307217,10.15448907,2604.327786,191.1433237,204.8817501,192.3379695,106.9207967,51.96709113,26.8795299,15.53039505,81.83323547,201.2978128,253.2649039,259.2381328,236.5398631,180.3915118,182.1834804,116.4779629,39.42331052,50.77244536,29.86614433,44.7992165,59.73228866,46.59118516,20.90630103,11.34913485
